DIP-2661N|uniprotkb:P23708,DIP-2660N|refseq:NP_113741|uniprotkb:P63140,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-3494E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),['Nucleus'],
DIP-2661N|uniprotkb:P23708,DIP-2662N|uniprotkb:Q62725,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction),DIP-3495E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),['Nucleus'],
DIP-5791N|refseq:NP_034914|uniprotkb:P12025,DIP-5790N|refseq:NP_036895|uniprotkb:Q03348,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0218(physical interaction),DIP-10070E,dip-quality-status:core,dip:0002(small scale),,
DIP-5796N|uniprotkb:P36895,DIP-5797N|refseq:NP_001709|uniprotkb:P22004,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-10081E,dip-quality-status:core,dip:0002(small scale),,
DIP-5797N|refseq:NP_001709|uniprotkb:P22004,DIP-5799N|refseq:NP_031423|uniprotkb:P27040,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10082E,dip-quality-status:core,dip:0002(small scale),,
DIP-5965N|uniprotkb:P03372,DIP-5974N|uniprotkb:P45481,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10818E,dip-quality-status:core,dip:0002(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-5967N|uniprotkb:P06401,DIP-5988N|refseq:NP_034569|uniprotkb:P07155,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10847E,dip-quality-status:core,dip:0002(small scale),,
DIP-5997N|refseq:NP_006531|uniprotkb:Q15596,DIP-5974N|uniprotkb:P45481,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10882E,dip-quality-status:core,dip:0002(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-6011N|refseq:NP_001550|uniprotkb:Q99665,DIP-6013N|refseq:NP_032378|uniprotkb:P43432,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10910E,dip-quality-status:core,dip:0002(small scale),,
DIP-6038N|refseq:NP_034337|uniprotkb:P21803,DIP-6037N|refseq:NP_004456|uniprotkb:O15520,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction),DIP-10931E,dip-quality-status:core,dip:0002(small scale),"['Cytoplasm', 'Golgi apparatus']",
DIP-5965N|uniprotkb:P03372,DIP-5988N|refseq:NP_034569|uniprotkb:P07155,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10845E,dip-quality-status:core,dip:0002(small scale),,
DIP-5873N|refseq:NP_057686|uniprotkb:P46092,DIP-5905N|uniprotkb:Q9Z1X0,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-10558E,dip-quality-status:core,dip:0002(small scale),,['Nucleus']
DIP-76N|refseq:NP_000424|uniprotkb:P19878,DIP-2664N|refseq:NP_032703|uniprotkb:P97369,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction),DIP-18860E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-24172N|refseq:NP_002848|uniprotkb:P40855,DIP-24169N|uniprotkb:Q64364,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-40029E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,"['Nucleus', 'Mitochondrion']"
DIP-24170N|uniprotkb:Q9NXV6,DIP-24169N|uniprotkb:Q64364,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-40030E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,"['Nucleus', 'Mitochondrion']"
DIP-28137N|uniprotkb:Q61686,DIP-28132N|uniprotkb:P46013,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-56663E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),['Nucleus'],
DIP-29003N|refseq:NP_002574|uniprotkb:Q96IZ0,DIP-29000N|refseq:NP_083311|uniprotkb:Q9D5L7,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-57001E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-29060N|refseq:NP_001135|uniprotkb:Q9UKV5,DIP-29061N|refseq:NP_062777|uniprotkb:P60605,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0914(association)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-57061E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0002(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-6047N|refseq:NP_000450|uniprotkb:Q02763,DIP-6051N|refseq:NP_033770|uniprotkb:O08538,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-57074E,dip-quality-status:core,dip:0002(small scale),,
DIP-29100N|uniprotkb:P61092,DIP-29101N|uniprotkb:Q27934,taxid:10090(Mus musculus),taxid:7227(Drosophila melanogaster),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-57113E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),"['Cytoplasm', 'Nucleus']",
DIP-29183N|refseq:NP_778200|uniprotkb:Q8BWF2,DIP-935N|refseq:NP_001179|uniprotkb:Q16611,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-57197E,dip-quality-status:core,dip:0002(small scale),['Mitochondrion'],
DIP-29185N|uniprotkb:O43521,DIP-29183N|refseq:NP_778200|uniprotkb:Q8BWF2,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-57201E,dip-quality-status:core,dip:0002(small scale),,['Mitochondrion']
DIP-29021N|uniprotkb:P68135,DIP-29271N|refseq:NP_659049|uniprotkb:Q8R1S4,taxid:9986(Oryctolagus cuniculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-57297E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-29274N|uniprotkb:P43686,DIP-29273N|refseq:NP_058579|uniprotkb:Q9Z2X2,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-57300E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-582N|refseq:NP_000312|uniprotkb:P06400,DIP-29273N|refseq:NP_058579|uniprotkb:Q9Z2X2,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-57301E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-29324N|refseq:NP_005550|uniprotkb:P25391,DIP-29323N|refseq:NP_035735|uniprotkb:Q61033,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-57383E,dip-quality-status:core,dip:0002(small scale),,['Nucleus']
DIP-29598N|refseq:NP_001008910|uniprotkb:O75716,DIP-29599N|refseq:NP_031905|uniprotkb:P32233,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association),DIP-59080E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,['Cytoplasm']
DIP-29611N|refseq:NP_001075955|uniprotkb:Q96AP0,DIP-29608N|refseq:NP_598692|uniprotkb:Q91WC1,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-59092E,dip-quality-status:core,dip:0004(small scale)|dip:0002(small scale)|dip:0004(small scale),,['Nucleus']
DIP-29713N|uniprotkb:P24468,DIP-29712N|refseq:NP_032117|uniprotkb:P23772,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-59186E,dip-quality-status:core,dip:0002(small scale),,['Nucleus']
DIP-29729N|uniprotkb:Q12791,DIP-29728N|refseq:NP_033727|uniprotkb:Q6NXK8,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0915(physical association),DIP-59199E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),,
DIP-29732N|refseq:NP_742160|uniprotkb:Q3UK10,DIP-29733N|refseq:NP_001003105|uniprotkb:Q9GKK5,taxid:10090(Mus musculus),taxid:9615(Canis familiaris),MI:0915(physical association),DIP-59201E,dip-quality-status:core,dip:0002(small scale),"['Cytoplasm', 'Nucleus']",
DIP-29741N|uniprotkb:Q62172,DIP-29743N|uniprotkb:Q06A28,taxid:10090(Mus musculus),taxid:10366(Murid herpesvirus 1),MI:0915(physical association)|MI:0915(physical association),DIP-59208E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),,
DIP-29021N|uniprotkb:P68135,DIP-29788N|refseq:NP_082735|uniprotkb:Q91YD9,taxid:9986(Oryctolagus cuniculus),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-59280E,dip-quality-status:core,dip:0002(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-29811N|uniprotkb:O88522,DIP-24261N|uniprotkb:P62988,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-59295E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0004(small scale)|dip:0002(small scale)|dip:0002(small scale),"['Cytoplasm', 'Nucleus']",
DIP-29907N|refseq:NP_034402|uniprotkb:Q9Z1W4,DIP-29906N|uniprotkb:P41413-2,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-59400E,dip-quality-status:core,dip:0002(small scale),,
DIP-29907N|refseq:NP_034402|uniprotkb:Q9Z1W4,DIP-29905N|refseq:NP_062119|uniprotkb:Q62849,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-59401E,dip-quality-status:core,dip:0002(small scale),,
DIP-31118N|uniprotkb:Q8IZP0,DIP-32858N|uniprotkb:Q08509,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-61634E,dip-quality-status:core,dip:0004(small scale),,['Cytoplasm']
DIP-647N|refseq:NP_035732|uniprotkb:P26039,DIP-35191N|refseq:NP_990772|uniprotkb:P12003,taxid:10090(Mus musculus),taxid:9031(Gallus gallus),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-63972E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),['Cytoplasm'],
DIP-31093N|refseq:NP_032013|uniprotkb:P25446,DIP-286N|refseq:NP_003815|uniprotkb:Q13158,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0915(physical association)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-63746E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-647N|refseq:NP_035732|uniprotkb:P26039,DIP-39809N|uniprotkb:O60331,taxid:10090(Mus musculus),taxid:-2(chemical synthesis),MI:0407(direct interaction),DIP-67798E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],
DIP-27525N|uniprotkb:Q9NYJ8,DIP-40666N|refseq:NP_766276|uniprotkb:Q62073,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-68933E,dip-quality-status:core,dip:0004(small scale),,['Cytoplasm']
DIP-29808N|refseq:NP_031570|uniprotkb:P70444,DIP-935N|refseq:NP_001179|uniprotkb:Q16611,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-69657E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Mitochondrion']",
DIP-41343N|refseq:NP_034945|uniprotkb:O89100,DIP-40365N|uniprotkb:P40818,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-70181E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",
DIP-31812N|refseq:NP_005556|uniprotkb:Q13094,DIP-41343N|refseq:NP_034945|uniprotkb:O89100,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-70178E,dip-quality-status:core,dip:0004(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-44062N|refseq:NP_080543|uniprotkb:Q9CR95,DIP-30979N|refseq:NP_446411|uniprotkb:O08839,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0915(physical association),DIP-74728E,dip-quality-status:core,dip:0004(small scale),['Cytoplasm'],
DIP-5974N|uniprotkb:P45481,DIP-36407N|refseq:NP_112279|uniprotkb:P15337,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-76129E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",
DIP-46090N|refseq:NP_569725|uniprotkb:Q8VI67,DIP-33544N|uniprotkb:P20823,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-87853E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],
DIP-46091N|refseq:NP_081122|uniprotkb:Q91X58,DIP-29369N|uniprotkb:P25786,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-87862E,dip-quality-status:core,dip:0004(small scale),['Endoplasmic reticulum'],
DIP-46130N|refseq:NP_057923|uniprotkb:Q9JIH2,DIP-29296N|refseq:NP_002255|uniprotkb:P52294,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-87946E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],
DIP-31911N|refseq:NP_058562|uniprotkb:Q9Z1W9,DIP-46125N|refseq:NP_065973|uniprotkb:Q9BYP7-2,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-87932E,dip-quality-status:core,dip:0004(small scale),"['Cytoplasm', 'Nucleus']",
DIP-743N|uniprotkb:P31946,DIP-46162N|refseq:NP_083157|uniprotkb:Q3U182,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-87984E,dip-quality-status:core,dip:0004(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-39973N|uniprotkb:Q13131,DIP-46162N|refseq:NP_083157|uniprotkb:Q3U182,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-87985E,dip-quality-status:core,dip:0004(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-31321N|refseq:NP_001034558|uniprotkb:Q7KZI7,DIP-46162N|refseq:NP_083157|uniprotkb:Q3U182,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-87986E,dip-quality-status:core,dip:0004(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-46063N|refseq:NP_035692|uniprotkb:P51865,DIP-46066N|refseq:NP_571041|uniprotkb:O13144,taxid:10090(Mus musculus),taxid:7955(Danio rerio),MI:0915(physical association)|MI:0915(physical association),DIP-87809E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-46063N|refseq:NP_035692|uniprotkb:P51865,DIP-46065N|refseq:NP_571035|uniprotkb:Q9W6I6,taxid:10090(Mus musculus),taxid:7955(Danio rerio),MI:0915(physical association)|MI:0915(physical association),DIP-87810E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-46108N|refseq:NP_694794|uniprotkb:Q91ZK0,DIP-29222N|uniprotkb:Q9UBL3,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-88100E,dip-quality-status:core,dip:0004(small scale),['Nucleus'],
DIP-5799N|refseq:NP_031423|uniprotkb:P27040,DIP-46066N|refseq:NP_571041|uniprotkb:O13144,taxid:10090(Mus musculus),taxid:7955(Danio rerio),MI:0915(physical association)|MI:0915(physical association),DIP-88095E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-5799N|refseq:NP_031423|uniprotkb:P27040,DIP-46064N|refseq:NP_001084055|uniprotkb:Q91350,taxid:10090(Mus musculus),taxid:8355(Xenopus laevis),MI:0915(physical association)|MI:0915(physical association),DIP-88097E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-31054N|refseq:NP_076124|uniprotkb:Q9ERI2,DIP-44046N|refseq:NP_077006|uniprotkb:Q9BV36,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction),DIP-88139E,dip-quality-status:core,dip:0004(small scale),,
DIP-46242N|refseq:NP_076472|uniprotkb:Q9ES67,DIP-46241N|refseq:NP_034433|uniprotkb:P27601,taxid:10116(Rattus norvegicus),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-88144E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-24261N|uniprotkb:P62988,DIP-46254N|refseq:NP_109631|uniprotkb:Q9ESN6,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0407(direct interaction),DIP-88163E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,['Cytoplasm']
DIP-31944N|refseq:NP_035040|uniprotkb:P08551,DIP-24261N|uniprotkb:P62988,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association)|MI:0407(direct interaction),DIP-88165E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,
DIP-46316N|uniprotkb:Q9WV81,DIP-46314N|refseq:NP_476474|uniprotkb:P97947,taxid:10090(Mus musculus),taxid:10116(Rattus norvegicus),MI:0407(direct interaction),DIP-88248E,dip-quality-status:core,dip:0004(small scale),,
DIP-29024N|refseq:NP_008846|uniprotkb:O75695,DIP-36659N|refseq:NP_062696|uniprotkb:Q9D0J4,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction),DIP-88377E,dip-quality-status:core,dip:0004(small scale),,"['Cytoplasm', 'Nucleus', 'Mitochondrion']"
DIP-24261N|uniprotkb:P62988,DIP-46148N|uniprotkb:P42866,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-88414E,dip-quality-status:core,dip:0004(small scale),,
DIP-46248N|uniprotkb:P70180,DIP-36336N|refseq:NP_056146|uniprotkb:Q92542,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0915(physical association),DIP-88277E,dip-quality-status:core,dip:0004(small scale),,
DIP-37875N|uniprotkb:O14686,DIP-46108N|refseq:NP_694794|uniprotkb:Q91ZK0,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association),DIP-88101E,dip-quality-status:core,dip:0004(small scale),,['Nucleus']
DIP-38260N|uniprotkb:Q9UQL6,DIP-46262N|refseq:NP_061357|uniprotkb:Q8VEB1,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0915(physical association)|MI:0407(direct interaction),DIP-88176E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale),,"['Cytoplasm', 'Nucleus']"
DIP-46402N|refseq:NP_620072|uniprotkb:P58400,DIP-32027N|refseq:NP_619607|uniprotkb:Q99K10,taxid:9606(Homo sapiens),taxid:10090(Mus musculus),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-88391E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-31054N|refseq:NP_076124|uniprotkb:Q9ERI2,DIP-46238N|uniprotkb:Q9HCH5-3,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-88136E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-46456N|uniprotkb:Q08048,DIP-6023N|uniprotkb:P08581,taxid:10090(Mus musculus),taxid:9606(Homo sapiens),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-88525E,dip-quality-status:core,dip:0004(small scale)|dip:0004(small scale)|dip:0004(small scale),,
