DIP-6122N|refseq:NP_290377|uniprotkb:P00855,DIP-2198N|refseq:NP_290376|uniprotkb:P68699,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0407(direct interaction),DIP-10994E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale),,
DIP-6159N|uniprotkb:P0CE47,DIP-6160N|refseq:NP_285864|uniprotkb:P02997,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0915(physical association)|MI:0915(physical association),DIP-11019E,dip-quality-status:core,dip:0005(high throughput)|dip:0005(high throughput),['Cytoplasm'],
DIP-6168N|refseq:NP_286765|uniprotkb:P0A9P4,DIP-1079N|uniprotkb:P00274,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-11025E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-6216N|uniprotkb:P43528,DIP-6217N|uniprotkb:P43529,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-11054E,dip-quality-status:core,dip:0004(small scale),,
DIP-6197N|uniprotkb:P42190,DIP-6196N|uniprotkb:P15319,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-11044E,dip-quality-status:core,dip:0002(small scale),,
DIP-6142N|refseq:NP_285706|uniprotkb:P04475,DIP-6141N|refseq:NP_417104|uniprotkb:P09372,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-11009E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0005(high throughput)|dip:0005(high throughput),,['Cytoplasm']
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6847N|refseq:NP_418273|uniprotkb:P25665,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17597E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-6848N|refseq:NP_418376|uniprotkb:P0AEZ1,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17598E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6851N|refseq:NP_414616|uniprotkb:P09151,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17601E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6852N|refseq:NP_287428|uniprotkb:P0A6J5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17602E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6853N|refseq:NP_417974|uniprotkb:P80063,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17603E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-6854N|refseq:NP_285812|uniprotkb:P0A9P0,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17604E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6859N|refseq:NP_311666|uniprotkb:P08324,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17609E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-6861N|refseq:NP_286389|uniprotkb:P0AF24,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17611E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6862N|refseq:NP_416800|uniprotkb:P39184,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17612E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6863N|refseq:NP_416540|uniprotkb:P37747,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17613E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6070N|refseq:NP_313249|uniprotkb:P00479,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17616E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6866N|uniprotkb:P25532,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17617E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-6867N|refseq:NP_416606|uniprotkb:P76422,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17618E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6868N|refseq:NP_418418|uniprotkb:P30139,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17619E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-6869N|refseq:NP_418417|uniprotkb:P30140,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17620E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6870N|refseq:NP_415297|uniprotkb:P12998,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17621E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6874N|refseq:NP_290229|uniprotkb:P08374,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17625E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6876N|refseq:NP_290833|uniprotkb:P02418,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17627E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6877N|refseq:NP_285863|uniprotkb:P0A7V0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0915(physical association),DIP-17628E,dip-quality-status:core,dip:0002(small scale)|dip:0005(high throughput),['Cytoplasm'],
DIP-6878N|refseq:NP_416229|uniprotkb:P08312,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17629E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-6879N|refseq:NP_416228|uniprotkb:P07395,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17630E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-6880N|refseq:NP_418016|uniprotkb:P00961,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17631E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6881N|refseq:NP_416234|uniprotkb:P00955,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17632E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6882N|refseq:NP_289745|uniprotkb:P03003,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17633E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6885N|refseq:NP_289796|uniprotkb:P25663,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17638E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6886N|refseq:NP_416734|uniprotkb:P09097,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17639E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-6892N|refseq:NP_418794|uniprotkb:P39407,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17645E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-9322N|refseq:NP_289905|uniprotkb:P03020,DIP-9390N|refseq:NP_290565|uniprotkb:P0ACN7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0254(genetic interference)|MI:0218(physical interaction),DIP-17999E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,
DIP-9390N|refseq:NP_290565|uniprotkb:P0ACN7,DIP-9390N|refseq:NP_290565|uniprotkb:P0ACN7,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18000E,dip-quality-status:core,dip:0002(small scale),,
DIP-6159N|uniprotkb:P0CE47,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17635E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6850N|refseq:NP_414619|uniprotkb:P00893,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17600E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6872N|refseq:NP_289856|uniprotkb:P00574,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17623E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-6855N|refseq:NP_418073|uniprotkb:P07913,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17605E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-6884N|refseq:NP_286180|uniprotkb:P33138,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17636E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6141N|refseq:NP_417104|uniprotkb:P09372,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0915(physical association)|MI:0915(physical association)|MI:0915(physical association),DIP-17637E,dip-quality-status:core,dip:0002(small scale)|dip:0005(high throughput)|dip:0005(high throughput)|dip:0005(high throughput),['Cytoplasm'],['Cytoplasm']
DIP-6888N|refseq:NP_287414|uniprotkb:P18197,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17641E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6889N|refseq:NP_290357|uniprotkb:P07655,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0915(physical association),DIP-17642E,dip-quality-status:core,dip:0002(small scale)|dip:0005(high throughput),,['Cytoplasm']
DIP-6890N|refseq:NP_288340|uniprotkb:P23887,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17643E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-6891N|refseq:NP_418257|uniprotkb:P23306,DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17644E,dip-quality-status:core,dip:0002(small scale),,['Cytoplasm']
DIP-11056N|refseq:NP_416127|uniprotkb:P16525,DIP-9456N|refseq:NP_418476|uniprotkb:P0ACB0,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-17996E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),['Cytoplasm'],
DIP-339N|refseq:NP_313151|uniprotkb:P0A6F5,DIP-6887N|refseq:NP_311583|uniprotkb:P03017,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-17640E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-10945N|refseq:NP_309069|uniprotkb:P0AFZ5,DIP-1158N|refseq:NP_285791|uniprotkb:P06138,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18027E,dip-quality-status:core,dip:0002(small scale),,
DIP-6888N|refseq:NP_287414|uniprotkb:P18197,DIP-10214N|refseq:NP_415694|uniprotkb:P18196,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18033E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,
DIP-9544N|refseq:NP_311275|uniprotkb:P30854,DIP-9545N|refseq:NP_416871|uniprotkb:P30855,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-18103E,dip-quality-status:core,dip:0002(small scale),,
DIP-9751N|refseq:NP_289363|uniprotkb:P0A9F6,DIP-9754N|refseq:NP_416974|uniprotkb:P0A9I3,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18104E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-9322N|refseq:NP_289905|uniprotkb:P03020,DIP-9322N|refseq:NP_289905|uniprotkb:P03020,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18001E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,
DIP-10015N|refseq:NP_288146|uniprotkb:P06984,DIP-10016N|refseq:NP_286787|uniprotkb:P08756,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0915(physical association)|MI:0915(physical association),DIP-18004E,dip-quality-status:core,dip:0002(small scale)|dip:0005(high throughput)|dip:0005(high throughput),,
DIP-9062N|refseq:NP_415009|uniprotkb:P23872,DIP-10149N|refseq:NP_417877|uniprotkb:P06993,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18007E,dip-quality-status:core,dip:0002(small scale),['Cytoplasm'],
DIP-10840N|refseq:NP_414640|uniprotkb:P10408,DIP-10840N|refseq:NP_414640|uniprotkb:P10408,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18008E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),['Cytoplasm'],['Cytoplasm']
DIP-10840N|refseq:NP_414640|uniprotkb:P10408,DIP-10846N|refseq:NP_289861|uniprotkb:P03844,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0254(genetic interference)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0254(genetic interference),DIP-18009E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),['Cytoplasm'],
DIP-9908N|refseq:NP_288883|uniprotkb:P0AEU0,DIP-9912N|refseq:NP_416811|uniprotkb:P52094,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-18012E,dip-quality-status:core,dip:0002(small scale),,
DIP-9233N|refseq:NP_416226|uniprotkb:P06609,DIP-9233N|refseq:NP_416226|uniprotkb:P06609,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction)|MI:0407(direct interaction)|MI:0407(direct interaction),DIP-18013E,dip-quality-status:core,dip:0002(small scale)|dip:0004(small scale)|dip:0004(small scale),,
DIP-10419N|refseq:NP_290598|uniprotkb:P0ACQ4,DIP-10419N|refseq:NP_290598|uniprotkb:P0ACQ4,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0407(direct interaction),DIP-18016E,dip-quality-status:core,dip:0002(small scale),,
DIP-11392N|refseq:NP_415270|uniprotkb:P45955,DIP-11005N|refseq:NP_415267|uniprotkb:P19934,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18019E,dip-quality-status:core,dip:0002(small scale),,
DIP-16928N|refseq:NP_862922|uniprotkb:P41066,DIP-16927N|uniprotkb:P41069,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18020E,dip-quality-status:core,dip:0002(small scale),,
DIP-16929N|uniprotkb:P41067,DIP-16928N|refseq:NP_862922|uniprotkb:P41066,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18021E,dip-quality-status:core,dip:0002(small scale),,
DIP-6888N|refseq:NP_287414|uniprotkb:P18197,DIP-6888N|refseq:NP_287414|uniprotkb:P18197,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction)|MI:0218(physical interaction),DIP-18022E,dip-quality-status:core,dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale)|dip:0002(small scale),,
DIP-10285N|refseq:NP_418591|uniprotkb:P23367,DIP-11114N|refseq:NP_416469|uniprotkb:P09184,taxid:83333(Escherichia coli K12),taxid:83333(Escherichia coli K12),MI:0218(physical interaction),DIP-18023E,dip-quality-status:core,dip:0002(small scale),,
